signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2022-07-29,2022-08-01,s1_dividend@v1,sh600015,sell,1400,5.11,5.0,3.58,filled,"掉出红利低波前6,卖出华夏银行",
2022-07-29,2022-08-01,s1_dividend@v1,sh601818,sell,2300,2.89,5.0,3.32,filled,"掉出红利低波前6,卖出光大银行",
2022-07-29,2022-08-01,s1_dividend@v1,sh601229,sell,1100,5.95,5.0,3.27,filled,"掉出红利低波前6,卖出上海银行",
2022-07-29,2022-08-01,s1_dividend@v1,sh601988,buy,2400,3.05,5.0,0.0,filled,红利低波:买入中国银行(股息率7.2%)[单票上限15%削仓],
2022-07-29,2022-08-01,s1_dividend@v1,sh601288,buy,2600,2.84,5.0,0.0,filled,红利低波:买入农业银行(股息率7.3%)[单票上限15%削仓],
2022-07-29,2022-08-01,s1_dividend@v1,sh601328,buy,1500,4.63,5.0,0.0,filled,红利低波:买入交通银行(股息率7.7%)[单票上限15%削仓],
2022-08-31,2022-09-01,s1_dividend@v1,sh601077,sell,2000,3.58,5.0,3.58,filled,"掉出红利低波前6,卖出渝农商行",
2022-08-31,2022-09-01,s1_dividend@v1,sh601229,buy,1200,5.91,5.0,0.0,filled,红利低波:买入上海银行(股息率6.8%)[单票上限15%削仓],
2022-10-31,2022-11-01,s1_dividend@v1,sh601398,sell,1600,4.14,5.0,3.31,filled,止损(浮亏-12.8%>12%),
2022-11-30,2022-12-01,s1_dividend@v1,sh601398,buy,1700,4.33,5.0,0.0,filled,红利低波:买入工商银行(股息率6.8%)[单票上限15%削仓],
2022-12-30,2023-01-03,s1_dividend@v1,sh601229,sell,1200,5.91,5.0,3.55,filled,"掉出红利低波前6,卖出上海银行",
2022-12-30,2023-01-03,s1_dividend@v1,sh601077,buy,2100,3.54,5.0,0.0,filled,红利低波:买入渝农商行(股息率7.2%)[单票上限15%削仓],
2023-04-28,2023-05-04,s1_dividend@v1,sh601988,sell,2400,3.64,5.0,4.37,filled,"掉出红利低波前6,卖出中国银行",
2023-04-28,2023-05-04,s1_dividend@v1,sh601229,buy,1300,6.26,5.0,0.0,filled,红利低波:买入上海银行(股息率6.4%)[单票上限15%削仓],
2023-05-31,2023-06-01,s1_dividend@v1,sh601288,sell,2600,3.49,5.0,4.54,filled,"掉出红利低波前6,卖出农业银行",
2023-05-31,2023-06-01,s1_dividend@v1,sh601916,buy,2900,2.86,5.0,0.0,filled,红利低波:买入浙商银行(股息率7.3%)[单票上限15%削仓],
2023-06-30,2023-07-03,s1_dividend@v1,sh601916,sell,2900,2.67,5.0,3.87,filled,"掉出红利低波前6,卖出浙商银行",
2023-06-30,2023-07-03,s1_dividend@v1,sh601328,sell,1500,5.83,5.0,4.37,filled,"掉出红利低波前6,卖出交通银行",
2023-06-30,2023-07-03,s1_dividend@v1,sh601398,sell,1700,4.83,5.0,4.11,filled,"掉出红利低波前6,卖出工商银行",
2023-06-30,2023-07-03,s1_dividend@v1,sh601825,buy,1500,5.47,5.0,0.0,filled,红利低波:买入沪农商行(股息率6.3%)[单票上限15%削仓],
2023-06-30,2023-07-03,s1_dividend@v1,sh600015,buy,1500,5.43,5.0,0.0,filled,红利低波:买入华夏银行(股息率7.1%)[单票上限15%削仓],
2023-06-30,2023-07-03,s1_dividend@v1,sh601211,buy,500,14.04,5.0,0.0,filled,红利低波:买入国泰海通(股息率8.6%)[单票上限15%削仓],
2023-07-31,2023-08-01,s1_dividend@v1,sh601211,sell,500,15.45,5.0,3.86,filled,"掉出红利低波前6,卖出国泰海通",
2023-07-31,2023-08-01,s1_dividend@v1,sh601825,sell,1500,5.89,5.0,4.42,filled,"掉出红利低波前6,卖出沪农商行",
2023-07-31,2023-08-01,s1_dividend@v1,sh601006,buy,1200,7.18,5.0,0.0,filled,红利低波:买入大秦铁路(股息率6.7%)[单票上限15%削仓],
2023-07-31,2023-08-01,s1_dividend@v1,sh601398,buy,1800,4.78,5.0,0.0,filled,红利低波:买入工商银行(股息率6.4%)[单票上限15%削仓],
2023-08-31,2023-09-01,s1_dividend@v1,sh601398,sell,1800,4.58,5.0,4.12,filled,"掉出红利低波前6,卖出工商银行",
2023-08-31,2023-09-01,s1_dividend@v1,sh601825,buy,1400,5.83,5.0,0.0,filled,红利低波:买入沪农商行(股息率5.9%)[单票上限15%削仓],
2023-09-28,2023-10-09,s1_dividend@v1,sh601006,sell,1200,7.27,5.0,4.36,filled,"掉出红利低波前6,卖出大秦铁路",
2023-09-28,2023-10-09,s1_dividend@v1,sh600015,sell,1500,5.68,5.0,4.26,filled,"掉出红利低波前6,卖出华夏银行",
2023-09-28,2023-10-09,s1_dividend@v1,sh600919,buy,1200,7.18,5.0,0.0,filled,红利低波:买入江苏银行(股息率6.8%)[单票上限15%削仓],
2023-09-28,2023-10-09,s1_dividend@v1,sh601398,buy,1800,4.66,5.0,0.0,filled,红利低波:买入工商银行(股息率6.5%)[单票上限15%削仓],
2023-10-31,2023-11-01,s1_dividend@v1,sh601077,sell,2100,4.24,5.0,4.45,filled,"掉出红利低波前6,卖出渝农商行",
2023-10-31,2023-11-01,s1_dividend@v1,sh601398,sell,1800,4.73,5.0,4.26,filled,"掉出红利低波前6,卖出工商银行",
2023-10-31,2023-11-01,s1_dividend@v1,sh601009,buy,1100,7.85,5.0,0.0,filled,红利低波:买入南京银行(股息率6.8%)[单票上限15%削仓],
2023-10-31,2023-11-01,s1_dividend@v1,sh601006,buy,1200,7.2,5.0,0.0,filled,红利低波:买入大秦铁路(股息率6.7%)[单票上限15%削仓],
2023-11-30,2023-12-01,s1_dividend@v1,sh601006,sell,1200,7.25,5.0,4.35,filled,"掉出红利低波前6,卖出大秦铁路",
2023-11-30,2023-12-01,s1_dividend@v1,sh601825,sell,1400,5.71,5.0,4.0,filled,"掉出红利低波前6,卖出沪农商行",
2023-11-30,2023-12-01,s1_dividend@v1,sz000895,buy,300,26.14,5.0,0.0,filled,红利低波:买入双汇发展(股息率6.7%)[单票上限15%削仓],
2023-11-30,2023-12-01,s1_dividend@v1,sh601166,buy,500,14.62,5.0,0.0,filled,红利低波:买入兴业银行(股息率8.1%)[单票上限15%削仓],
2023-12-29,2024-01-02,s1_dividend@v1,sh601166,sell,500,14.87,5.0,3.72,filled,"掉出红利低波前6,卖出兴业银行",
2023-12-29,2024-01-02,s1_dividend@v1,sz000895,sell,300,26.62,5.0,3.99,filled,"掉出红利低波前6,卖出双汇发展",
2023-12-29,2024-01-02,s1_dividend@v1,sh601006,buy,1200,7.2,5.0,0.0,filled,红利低波:买入大秦铁路(股息率6.7%)[单票上限15%削仓],
2023-12-29,2024-01-02,s1_dividend@v1,sh601825,buy,1500,5.75,5.0,0.0,filled,红利低波:买入沪农商行(股息率6.0%)[单票上限15%削仓],
2024-01-31,2024-02-01,s1_dividend@v1,sh601169,sell,1600,5.08,5.0,4.06,filled,"掉出红利低波前6,卖出北京银行",
2024-01-31,2024-02-01,s1_dividend@v1,sz000895,buy,300,28.42,5.0,0.0,filled,红利低波:买入双汇发展(股息率6.2%)[单票上限15%削仓],
2024-02-29,2024-03-01,s1_dividend@v1,sh601825,sell,1500,6.42,5.0,4.82,filled,"掉出红利低波前6,卖出沪农商行",
2024-02-29,2024-03-01,s1_dividend@v1,sh600000,buy,1300,7.14,5.0,0.0,filled,红利低波:买入浦发银行(股息率4.5%)[单票上限15%削仓],
2024-03-29,2024-04-01,s1_dividend@v1,sh600000,sell,1300,7.14,5.0,4.64,filled,"掉出红利低波前6,卖出浦发银行",
2024-03-29,2024-04-01,s1_dividend@v1,sh601818,buy,3000,3.12,5.0,0.0,filled,红利低波:买入光大银行(股息率6.1%)[单票上限15%削仓],
2024-04-30,2024-05-06,s1_dividend@v1,sz000895,sell,300,26.89,5.0,4.03,filled,"掉出红利低波前6,卖出双汇发展",
2024-04-30,2024-05-06,s1_dividend@v1,sh601169,buy,1700,5.63,5.0,0.0,filled,红利低波:买入北京银行(股息率5.6%)[单票上限15%削仓],
2024-05-31,2024-06-03,s1_dividend@v1,sh601009,sell,1100,10.3,5.0,5.67,filled,"掉出红利低波前6,卖出南京银行",
2024-05-31,2024-06-03,s1_dividend@v1,sh600919,sell,1200,8.13,5.0,4.88,filled,"掉出红利低波前6,卖出江苏银行",
2024-05-31,2024-06-03,s1_dividend@v1,sh601398,buy,1800,5.44,5.0,0.0,filled,红利低波:买入工商银行(股息率5.6%)[单票上限15%削仓],
2024-05-31,2024-06-03,s1_dividend@v1,sh600015,buy,1400,6.9,5.0,0.0,filled,红利低波:买入华夏银行(股息率5.6%)[单票上限15%削仓],
2024-06-28,2024-07-01,s1_dividend@v1,sh600015,sell,1400,6.4,5.0,4.48,filled,"掉出红利低波前6,卖出华夏银行",
2024-06-28,2024-07-01,s1_dividend@v1,sh601169,sell,1700,5.83,5.0,4.96,filled,"掉出红利低波前6,卖出北京银行",
2024-06-28,2024-07-01,s1_dividend@v1,sh601916,buy,3600,2.76,5.0,0.0,filled,红利低波:买入浙商银行(股息率5.9%)[单票上限15%削仓],
2024-06-28,2024-07-01,s1_dividend@v1,sh601288,buy,2300,4.37,5.0,0.0,filled,红利低波:买入农业银行(股息率10.4%)[单票上限15%削仓],
2024-07-31,2024-08-01,s1_dividend@v1,sh601916,sell,3600,2.81,5.0,5.06,filled,"掉出红利低波前6,卖出浙商银行",
2024-07-31,2024-08-01,s1_dividend@v1,sh601288,sell,2300,4.56,5.0,5.24,filled,"掉出红利低波前6,卖出农业银行",
2024-07-31,2024-08-01,s1_dividend@v1,sh601169,buy,1900,5.33,5.0,0.0,filled,红利低波:买入北京银行(股息率6.0%)[单票上限15%削仓],
2024-07-31,2024-08-01,s1_dividend@v1,sh600015,buy,1600,6.3,5.0,0.0,filled,红利低波:买入华夏银行(股息率6.1%)[单票上限15%削仓],
2024-08-29,2024-08-30,s1_dividend@v1,sh601006,sell,1200,6.1,5.0,3.66,filled,止损(浮亏-14.6%>12%),
2024-08-30,2024-09-02,s1_dividend@v1,sh601398,sell,1800,5.89,5.0,5.3,filled,"掉出红利低波前6,卖出工商银行",
2024-08-30,2024-09-02,s1_dividend@v1,sh601006,buy,1600,6.11,5.0,0.0,filled,红利低波:买入大秦铁路(股息率6.3%)[单票上限15%削仓],
2024-08-30,2024-09-02,s1_dividend@v1,sh600016,buy,2900,3.44,5.0,0.0,filled,红利低波:买入民生银行(股息率6.3%)[单票上限15%削仓],
2024-09-30,2024-10-08,s1_dividend@v1,sh600015,sell,1600,8.14,5.0,6.51,filled,"掉出红利低波前6,卖出华夏银行",
2024-09-30,2024-10-08,s1_dividend@v1,sh601818,sell,3000,3.88,5.0,5.82,filled,"掉出红利低波前6,卖出光大银行",
2024-09-30,2024-10-08,s1_dividend@v1,sh601398,buy,1800,6.52,5.0,0.0,filled,红利低波:买入工商银行(股息率5.0%)[单票上限15%削仓],
2024-09-30,2024-10-08,s1_dividend@v1,sh601939,buy,1400,8.38,5.0,0.0,filled,红利低波:买入建设银行(股息率5.0%)[单票上限15%削仓],
2024-10-31,2024-11-01,s1_dividend@v1,sh601169,sell,1900,5.64,5.0,5.36,filled,"掉出红利低波前6,卖出北京银行",
2024-10-31,2024-11-01,s1_dividend@v1,sh601818,buy,3200,3.46,5.0,0.0,filled,红利低波:买入光大银行(股息率5.0%)[单票上限15%削仓],
2024-11-29,2024-12-02,s1_dividend@v1,sh601818,sell,3200,3.6,5.0,5.76,filled,"掉出红利低波前6,卖出光大银行",
2024-11-29,2024-12-02,s1_dividend@v1,sh601009,buy,1000,10.63,5.0,0.0,filled,红利低波:买入南京银行(股息率8.4%)[单票上限15%削仓],
2025-01-27,2025-02-05,s1_dividend@v1,sh601229,sell,1300,9.29,5.0,6.04,filled,"掉出红利低波前6,卖出上海银行",
2025-01-27,2025-02-05,s1_dividend@v1,sh601988,buy,2200,5.47,5.0,0.0,filled,红利低波:买入中国银行(股息率6.6%)[单票上限15%削仓],
2025-02-28,2025-03-03,s1_dividend@v1,sh601398,sell,1800,6.86,5.0,6.17,filled,"掉出红利低波前6,卖出工商银行",
2025-02-28,2025-03-03,s1_dividend@v1,sh601288,buy,2300,5.15,5.0,0.0,filled,红利低波:买入农业银行(股息率6.8%)[单票上限15%削仓],
2025-03-31,2025-04-01,s1_dividend@v1,sh601939,sell,1400,8.75,5.0,6.13,filled,"掉出红利低波前6,卖出建设银行",
2025-03-31,2025-04-01,s1_dividend@v1,sh601398,buy,1700,6.88,5.0,0.0,filled,红利低波:买入工商银行(股息率6.5%)[单票上限15%削仓],
2025-04-30,2025-05-06,s1_dividend@v1,sh601288,sell,2300,5.41,5.0,6.22,filled,"掉出红利低波前6,卖出农业银行",
2025-04-30,2025-05-06,s1_dividend@v1,sh601658,buy,2400,5.11,5.0,0.0,filled,红利低波:买入邮储银行(股息率10.2%)[单票上限15%削仓],
2025-05-30,2025-06-03,s1_dividend@v1,sh601398,sell,1700,7.04,5.0,5.98,filled,"掉出红利低波前6,卖出工商银行",
2025-05-30,2025-06-03,s1_dividend@v1,sh601939,buy,1400,9.04,5.0,0.0,filled,红利低波:买入建设银行(股息率8.9%)[单票上限15%削仓],
2025-06-30,2025-07-01,s1_dividend@v1,sh601009,sell,1000,11.6,5.0,5.8,filled,"掉出红利低波前6,卖出南京银行",
2025-06-30,2025-07-01,s1_dividend@v1,sh600016,sell,2900,4.74,5.0,6.87,filled,"掉出红利低波前6,卖出民生银行",
2025-06-30,2025-07-01,s1_dividend@v1,sh601398,buy,1700,7.6,5.0,0.0,filled,红利低波:买入工商银行(股息率5.9%)[单票上限15%削仓],
2025-06-30,2025-07-01,s1_dividend@v1,sh601328,buy,1600,8.05,5.0,0.0,filled,红利低波:买入交通银行(股息率9.4%)[单票上限15%削仓],
2025-07-31,2025-08-01,s1_dividend@v1,sh601658,sell,2400,5.71,5.0,6.85,filled,"掉出红利低波前6,卖出邮储银行",
2025-07-31,2025-08-01,s1_dividend@v1,sh601328,sell,1600,7.63,5.0,6.1,filled,"掉出红利低波前6,卖出交通银行",
2025-07-31,2025-08-01,s1_dividend@v1,sh601398,sell,1700,7.55,5.0,6.42,filled,"掉出红利低波前6,卖出工商银行",
2025-07-31,2025-08-01,s1_dividend@v1,sh601939,sell,1400,9.39,5.0,6.57,filled,"掉出红利低波前6,卖出建设银行",
2025-07-31,2025-08-01,s1_dividend@v1,sz000895,buy,500,24.77,5.0,0.0,filled,红利低波:买入双汇发展(股息率5.7%)[单票上限15%削仓],
2025-07-31,2025-08-01,s1_dividend@v1,sh601009,buy,1100,11.49,5.0,0.0,filled,红利低波:买入南京银行(股息率4.8%)[单票上限15%削仓],
2025-07-31,2025-08-01,s1_dividend@v1,sh601916,buy,3800,3.4,5.0,0.0,filled,红利低波:买入浙商银行(股息率4.6%)[单票上限15%削仓],
2025-07-31,2025-08-01,s1_dividend@v1,sh600941,buy,100,108.84,5.0,0.0,filled,红利低波:买入中国移动(股息率4.3%)[单票上限15%削仓],
2025-09-30,2025-10-09,s1_dividend@v1,sh601009,sell,1100,10.86,5.0,5.97,filled,"掉出红利低波前6,卖出南京银行",
2025-09-30,2025-10-09,s1_dividend@v1,sh601939,buy,1400,8.57,5.0,0.0,filled,红利低波:买入建设银行(股息率4.7%)[单票上限15%削仓],
2025-09-30,2025-10-09,s1_dividend@v1,sh601916,sell,3800,2.98,5.0,5.66,filled,止损(浮亏-12.4%>12%),
2025-10-31,2025-11-03,s1_dividend@v1,sh601006,sell,1600,5.72,5.0,4.58,filled,"掉出红利低波前6,卖出大秦铁路",
2025-10-31,2025-11-03,s1_dividend@v1,sh601988,sell,2200,5.58,5.0,6.14,filled,"掉出红利低波前6,卖出中国银行",
2025-10-31,2025-11-03,s1_dividend@v1,sh601939,sell,1400,9.13,5.0,6.39,filled,"掉出红利低波前6,卖出建设银行",
2025-10-31,2025-11-03,s1_dividend@v1,sh601916,buy,4300,3.0,5.0,0.0,filled,红利低波:买入浙商银行(股息率5.2%)[单票上限15%削仓],
2025-10-31,2025-11-03,s1_dividend@v1,sh601328,buy,1800,7.19,5.0,0.0,filled,红利低波:买入交通银行(股息率5.3%)[单票上限15%削仓],
2025-10-31,2025-11-03,s1_dividend@v1,sh601169,buy,2300,5.6,5.0,0.0,filled,红利低波:买入北京银行(股息率5.7%)[单票上限15%削仓],
2025-10-31,2025-11-03,s1_dividend@v1,sz000999,buy,400,28.87,5.0,0.0,filled,红利低波:买入华润三九(股息率6.1%)[单票上限15%削仓],
2025-11-28,2025-12-01,s1_dividend@v1,sh601328,sell,1800,7.56,5.0,6.8,filled,"掉出红利低波前6,卖出交通银行",
2025-11-28,2025-12-01,s1_dividend@v1,sh601169,sell,2300,5.67,5.0,6.52,filled,"掉出红利低波前6,卖出北京银行",
2025-11-28,2025-12-01,s1_dividend@v1,sh601668,buy,2500,5.2,5.0,0.0,filled,红利低波:买入中国建筑(股息率5.2%)[单票上限15%削仓],
2025-11-28,2025-12-01,s1_dividend@v1,sz002304,buy,200,66.27,5.0,0.0,filled,红利低波:买入洋河股份(股息率7.0%)[单票上限15%削仓],
2025-12-31,2026-01-05,s1_dividend@v1,sh601916,sell,4300,3.04,5.0,6.54,filled,"掉出红利低波前6,卖出浙商银行",
2025-12-31,2026-01-05,s1_dividend@v1,sh600941,sell,100,101.23,5.0,5.06,filled,"掉出红利低波前6,卖出中国移动",
2025-12-31,2026-01-05,s1_dividend@v1,sz000999,sell,400,28.4,5.0,5.68,filled,"掉出红利低波前6,卖出华润三九",
2025-12-31,2026-01-05,s1_dividend@v1,sh601328,buy,1700,7.27,5.0,0.0,filled,红利低波:买入交通银行(股息率7.4%)[单票上限15%削仓],
2025-12-31,2026-01-05,s1_dividend@v1,sh601398,buy,1600,7.92,5.0,0.0,filled,红利低波:买入工商银行(股息率5.7%)[单票上限15%削仓],
2025-12-31,2026-01-05,s1_dividend@v1,sh601939,buy,1300,9.3,5.0,0.0,filled,红利低波:买入建设银行(股息率6.3%)[单票上限15%削仓],
2026-01-26,2026-01-27,s1_dividend@v1,sz002304,sell,200,55.9,5.0,5.59,filled,止损(浮亏-14.9%>12%),
2026-01-30,2026-02-02,s1_dividend@v1,sh601328,sell,1700,6.66,5.0,5.66,filled,"掉出红利低波前6,卖出交通银行",
2026-01-30,2026-02-02,s1_dividend@v1,sh601398,sell,1600,7.25,5.0,5.8,filled,"掉出红利低波前6,卖出工商银行",
2026-01-30,2026-02-02,s1_dividend@v1,sh601939,sell,1300,8.72,5.0,5.67,filled,"掉出红利低波前6,卖出建设银行",
2026-01-30,2026-02-02,s1_dividend@v1,sh600941,buy,100,93.24,5.0,0.0,filled,红利低波:买入中国移动(股息率5.0%)[单票上限15%削仓],
2026-01-30,2026-02-02,s1_dividend@v1,sz000651,buy,300,38.66,5.0,0.0,filled,红利低波:买入格力电器(股息率10.3%)[单票上限15%削仓],
2026-01-30,2026-02-02,s1_dividend@v1,sh601916,buy,4100,2.91,5.0,0.0,filled,红利低波:买入浙商银行(股息率5.4%)[单票上限15%削仓],
2026-01-30,2026-02-02,s1_dividend@v1,sh601006,buy,2400,5.03,5.0,0.0,filled,红利低波:买入大秦铁路(股息率4.4%)[单票上限15%削仓],
2026-02-27,2026-03-02,s1_dividend@v1,sh601006,sell,2400,5.07,5.0,6.08,filled,"掉出红利低波前6,卖出大秦铁路",
2026-02-27,2026-03-02,s1_dividend@v1,sh601328,buy,1800,6.54,5.0,0.0,filled,红利低波:买入交通银行(股息率5.4%)[单票上限15%削仓],
2026-03-31,2026-04-01,s1_dividend@v1,sh601916,sell,4100,3.02,5.0,6.19,filled,"掉出红利低波前6,卖出浙商银行",
2026-03-31,2026-04-01,s1_dividend@v1,sh601328,sell,1800,7.0,5.0,6.3,filled,"掉出红利低波前6,卖出交通银行",
2026-03-31,2026-04-01,s1_dividend@v1,sh600887,buy,400,26.62,5.0,0.0,filled,红利低波:买入伊利股份(股息率6.5%)[单票上限15%削仓],
2026-03-31,2026-04-01,s1_dividend@v1,sh601006,buy,2300,5.38,5.0,0.0,filled,红利低波:买入大秦铁路(股息率4.1%)[单票上限15%削仓],
2026-04-30,2026-05-06,s1_dividend@v1,sh601006,sell,2300,5.25,5.0,6.04,filled,"掉出红利低波前6,卖出大秦铁路",
2026-04-30,2026-05-06,s1_dividend@v1,sh600036,buy,300,38.35,5.0,0.0,filled,红利低波:买入招商银行(股息率7.9%)[单票上限15%削仓],
2026-05-29,2026-06-01,s1_dividend@v1,sz000651,sell,300,38.84,5.0,5.83,filled,"掉出红利低波前6,卖出格力电器",
2026-05-29,2026-06-01,s1_dividend@v1,sh600941,sell,100,98.65,5.0,4.93,filled,"掉出红利低波前6,卖出中国移动",
2026-05-29,2026-06-01,s1_dividend@v1,sh601818,buy,3900,3.1,5.0,0.0,filled,红利低波:买入光大银行(股息率6.1%)[单票上限15%削仓],
2026-05-29,2026-06-01,s1_dividend@v1,sh601398,buy,1700,7.21,5.0,0.0,filled,红利低波:买入工商银行(股息率6.6%)[单票上限15%削仓],
2026-06-23,2026-06-24,s1_dividend@v1,sh601668,sell,2500,4.56,5.0,5.7,filled,止损(浮亏-12.1%>12%),
2026-06-30,2026-07-01,s1_dividend@v1,sh600887,sell,400,23.96,5.0,4.79,filled,"掉出红利低波前6,卖出伊利股份",
2026-06-30,2026-07-01,s1_dividend@v1,sz000651,buy,300,37.6,5.0,0.0,filled,红利低波:买入格力电器(股息率8.0%)[单票上限15%削仓],
2026-06-30,2026-07-01,s1_dividend@v1,sh600941,buy,100,86.13,5.0,0.0,filled,红利低波:买入中国移动(股息率5.5%)[单票上限15%削仓],
