signal_date,trade_date,strategy_id,code,side,shares,sim_price,fee,tax,status,reason,real_price
2022-02-17,2022-02-18,s3_ma_trend@v1,sh600029,sell,1000,7.21,5.0,3.61,filled,"跌破MA20,清仓南方航空",
2022-02-17,2022-02-18,s3_ma_trend@v1,sh600160,buy,500,14.22,5.0,0.0,filled,"MA20上穿MA60+放量,买入巨化股份[单票上限15%削仓]",
2022-02-22,2022-02-23,s3_ma_trend@v1,sh600115,sell,1400,5.73,5.0,4.01,filled,"跌破MA20,清仓中国东航",
2022-02-24,2022-02-25,s3_ma_trend@v1,sh601872,buy,1600,4.54,5.0,0.0,filled,"MA20上穿MA60+放量,买入招商轮船[单票上限15%削仓]",
2022-02-28,2022-03-01,s3_ma_trend@v1,sh600026,buy,1100,6.39,5.0,0.0,filled,"MA20上穿MA60+放量,买入中远海能[单票上限15%削仓]",
2022-02-28,2022-03-01,s3_ma_trend@v1,sh600489,buy,800,8.65,5.0,0.0,filled,"MA20上穿MA60+放量,买入中金黄金[单票上限15%削仓]",
2022-03-03,2022-03-04,s3_ma_trend@v1,sh600989,buy,400,18.21,5.0,0.0,filled,"MA20上穿MA60+放量,买入宝丰能源[单票上限15%削仓]",
2022-03-03,2022-03-04,s3_ma_trend@v1,sh603993,buy,1200,6.0,5.0,0.0,filled,"MA20上穿MA60+放量,买入洛阳钼业[单票上限15%削仓]",
2022-03-07,2022-03-08,s3_ma_trend@v1,sh600160,sell,500,13.75,5.0,3.44,filled,"跌破MA20,清仓巨化股份",
2022-03-07,2022-03-08,s3_ma_trend@v1,sh603993,sell,1200,5.76,5.0,3.46,filled,"跌破MA20,清仓洛阳钼业",
2022-03-08,2022-03-09,s3_ma_trend@v1,sh600989,sell,400,16.43,5.0,3.29,filled,止损(浮亏-10.3%>8%),
2022-03-08,2022-03-09,s3_ma_trend@v1,sh601872,sell,1600,4.35,5.0,3.48,filled,"跌破MA20,清仓招商轮船",
2022-03-09,2022-03-10,s3_ma_trend@v1,sh600026,sell,1100,6.05,5.0,3.33,filled,"跌破MA20,清仓中远海能",
2022-03-09,2022-03-10,s3_ma_trend@v1,sh600460,buy,100,59.19,5.0,0.0,filled,"MA20上穿MA60+放量,买入士兰微[单票上限15%削仓]",
2022-03-11,2022-03-14,s3_ma_trend@v1,sh600489,sell,800,8.34,5.0,3.34,filled,"跌破MA20,清仓中金黄金",
2022-03-22,2022-03-23,s3_ma_trend@v1,sh601607,buy,200,24.35,5.0,0.0,filled,"MA20上穿MA60+放量,买入上海医药[单票上限15%削仓]",
2022-03-23,2022-03-24,s3_ma_trend@v1,sh600460,sell,100,54.42,5.0,2.72,filled,"跌破MA20,清仓士兰微",
2022-04-07,2022-04-08,s3_ma_trend@v1,sh601607,sell,200,21.71,5.0,2.17,filled,止损(浮亏-9.9%>8%),
2022-04-14,2022-04-15,s3_ma_trend@v1,sz000630,buy,1600,4.3,5.0,0.0,filled,"MA20上穿MA60+放量,买入铜陵有色[单票上限15%削仓]",
2022-04-20,2022-04-21,s3_ma_trend@v1,sz000630,sell,1600,3.85,5.0,3.08,filled,止损(浮亏-9.3%>8%),
2022-04-29,2022-05-05,s3_ma_trend@v1,sh601800,buy,600,10.81,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国交建[单票上限15%削仓]",
2022-05-05,2022-05-06,s3_ma_trend@v1,sh600795,buy,2200,3.0,5.0,0.0,filled,"MA20上穿MA60+放量,买入国电电力[单票上限15%削仓]",
2022-05-05,2022-05-06,s3_ma_trend@v1,sz002594,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入比亚迪[单票上限15%削仓][单手金额超单票上限,剔除]",
2022-05-13,2022-05-16,s3_ma_trend@v1,sh601238,buy,500,13.59,5.0,0.0,filled,"MA20上穿MA60+放量,买入广汽集团[单票上限15%削仓]",
2022-05-18,2022-05-19,s3_ma_trend@v1,sh601800,sell,600,9.78,5.0,2.93,filled,止损(浮亏-8.2%>8%),
2022-05-30,2022-05-31,s3_ma_trend@v1,sh603369,buy,100,45.27,5.0,0.0,filled,"MA20上穿MA60+放量,买入今世缘[单票上限15%削仓]",
2022-05-31,2022-06-01,s3_ma_trend@v1,sh600600,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入青岛啤酒[单票上限15%削仓][单手金额超单票上限,剔除]",
2022-06-02,2022-06-06,s3_ma_trend@v1,sz002074,buy,100,40.5,5.0,0.0,filled,"MA20上穿MA60+放量,买入国轩高科[单票上限15%削仓]",
2022-06-02,2022-06-06,s3_ma_trend@v1,sh600066,buy,800,8.52,5.0,0.0,filled,"MA20上穿MA60+放量,买入宇通客车[单票上限15%削仓]",
2022-06-06,2022-06-07,s3_ma_trend@v1,sh600875,buy,400,15.07,5.0,0.0,filled,"MA20上穿MA60+放量,买入东方电气[单票上限15%削仓]",
2022-06-09,2022-06-10,s3_ma_trend@v1,sh600066,sell,800,7.83,5.0,3.13,filled,"跌破MA20,清仓宇通客车",
2022-06-09,2022-06-10,s3_ma_trend@v1,sh601857,buy,1200,5.75,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国石油[单票上限15%削仓]",
2022-06-20,2022-06-21,s3_ma_trend@v1,sh601857,sell,1200,5.44,5.0,3.26,filled,"跌破MA20,清仓中国石油",
2022-06-21,2022-06-22,s3_ma_trend@v1,sh601628,buy,200,29.79,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国人寿[单票上限15%削仓]",
2022-06-29,2022-06-30,s3_ma_trend@v1,sh601238,sell,500,15.48,5.0,3.87,filled,"跌破MA20,清仓广汽集团",
2022-07-01,2022-07-04,s3_ma_trend@v1,sz002074,sell,100,43.25,5.0,2.16,filled,"跌破MA20,清仓国轩高科",
2022-07-05,2022-07-06,s3_ma_trend@v1,sh603369,sell,100,48.57,5.0,2.43,filled,"跌破MA20,清仓今世缘",
2022-07-08,2022-07-11,s3_ma_trend@v1,sh601939,buy,1200,5.72,5.0,0.0,filled,"MA20上穿MA60+放量,买入建设银行[单票上限15%削仓]",
2022-07-11,2022-07-12,s3_ma_trend@v1,sh600875,sell,400,16.12,5.0,3.22,filled,"跌破MA20,清仓东方电气",
2022-07-11,2022-07-12,s3_ma_trend@v1,sh600926,buy,400,14.94,5.0,0.0,filled,"MA20上穿MA60+放量,买入杭州银行[单票上限15%削仓]",
2022-07-12,2022-07-13,s3_ma_trend@v1,sh601628,sell,200,29.82,5.0,2.98,filled,"跌破MA20,清仓中国人寿",
2022-07-13,2022-07-14,s3_ma_trend@v1,sh601939,sell,1200,5.64,5.0,3.38,filled,"跌破MA20,清仓建设银行",
2022-07-21,2022-07-22,s3_ma_trend@v1,sh600795,sell,2200,3.84,5.0,4.22,filled,"跌破MA20,清仓国电电力",
2022-07-21,2022-07-22,s3_ma_trend@v1,sh600926,sell,400,14.0,5.0,2.8,filled,"跌破MA20,清仓杭州银行",
2022-08-01,2022-08-02,s3_ma_trend@v1,sz002532,buy,800,8.06,5.0,0.0,filled,"MA20上穿MA60+放量,买入天山铝业[单票上限15%削仓]",
2022-08-23,2022-08-24,s3_ma_trend@v1,sh601901,buy,1000,7.01,5.0,0.0,filled,"MA20上穿MA60+放量,买入方正证券[单票上限15%削仓]",
2022-08-24,2022-08-25,s3_ma_trend@v1,sh600515,buy,1900,3.66,5.0,0.0,filled,"MA20上穿MA60+放量,买入海南机场[单票上限15%削仓]",
2022-08-25,2022-08-26,s3_ma_trend@v1,sz002532,sell,800,8.16,5.0,3.26,filled,"跌破MA20,清仓天山铝业",
2022-08-25,2022-08-26,s3_ma_trend@v1,sh600803,buy,300,21.1,5.0,0.0,filled,"MA20上穿MA60+放量,买入新奥股份[单票上限15%削仓]",
2022-08-25,2022-08-26,s3_ma_trend@v1,sz000807,buy,600,11.29,5.0,0.0,filled,"MA20上穿MA60+放量,买入云铝股份[单票上限15%削仓]",
2022-08-26,2022-08-29,s3_ma_trend@v1,sh600011,buy,800,8.27,5.0,0.0,filled,"MA20上穿MA60+放量,买入华能国际[单票上限15%削仓]",
2022-08-26,2022-08-29,s3_ma_trend@v1,sh600795,buy,1500,4.47,5.0,0.0,filled,"MA20上穿MA60+放量,买入国电电力[单票上限15%削仓]",
2022-08-31,2022-09-01,s3_ma_trend@v1,sz000807,sell,600,10.17,5.0,3.05,filled,止损(浮亏-10.7%>8%),
2022-08-31,2022-09-01,s3_ma_trend@v1,sh600886,buy,600,11.17,5.0,0.0,filled,"MA20上穿MA60+放量,买入国投电力[单票上限15%削仓]",
2022-09-02,2022-09-05,s3_ma_trend@v1,sh600803,sell,300,19.95,5.0,2.99,filled,止损(浮亏-8.1%>8%),
2022-09-05,2022-09-06,s3_ma_trend@v1,sh601857,buy,1200,5.58,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国石油[单票上限15%削仓]",
2022-09-08,2022-09-09,s3_ma_trend@v1,sh601901,sell,1000,6.89,5.0,3.45,filled,"跌破MA20,清仓方正证券",
2022-09-08,2022-09-09,s3_ma_trend@v1,sh601600,buy,1400,4.94,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国铝业[单票上限15%削仓]",
2022-09-16,2022-09-19,s3_ma_trend@v1,sh600011,sell,800,7.95,5.0,3.18,filled,"跌破MA20,清仓华能国际",
2022-09-16,2022-09-19,s3_ma_trend@v1,sh600515,sell,1900,3.6,5.0,3.42,filled,"跌破MA20,清仓海南机场",
2022-09-16,2022-09-19,s3_ma_trend@v1,sh600795,sell,1500,4.09,5.0,3.07,filled,"跌破MA20,清仓国电电力",
2022-09-16,2022-09-19,s3_ma_trend@v1,sh600886,sell,600,10.96,5.0,3.29,filled,"跌破MA20,清仓国投电力",
2022-09-16,2022-09-19,s3_ma_trend@v1,sh601600,sell,1400,4.47,5.0,3.13,filled,止损(浮亏-9.1%>8%),
2022-09-16,2022-09-19,s3_ma_trend@v1,sh601857,sell,1200,5.33,5.0,3.2,filled,"跌破MA20,清仓中国石油",
2022-09-27,2022-09-28,s3_ma_trend@v1,sh600029,buy,900,6.86,5.0,0.0,filled,"MA20上穿MA60+放量,买入南方航空[单票上限15%削仓]",
2022-10-11,2022-10-12,s3_ma_trend@v1,sh600029,sell,900,6.44,5.0,2.9,filled,"跌破MA20,清仓南方航空",
2022-10-14,2022-10-17,s3_ma_trend@v1,sz002422,buy,200,24.74,5.0,0.0,filled,"MA20上穿MA60+放量,买入科伦药业[单票上限15%削仓]",
2022-10-18,2022-10-19,s3_ma_trend@v1,sz000999,buy,100,47.95,5.0,0.0,filled,"MA20上穿MA60+放量,买入华润三九[单票上限15%削仓]",
2022-10-20,2022-10-21,s3_ma_trend@v1,sh600039,buy,500,11.21,5.0,0.0,filled,"MA20上穿MA60+放量,买入四川路桥[单票上限15%削仓]",
2022-11-01,2022-11-02,s3_ma_trend@v1,sh601100,buy,100,59.94,5.0,0.0,filled,"MA20上穿MA60+放量,买入恒立液压[单票上限15%削仓]",
2022-11-01,2022-11-02,s3_ma_trend@v1,sh601607,buy,300,17.93,5.0,0.0,filled,"MA20上穿MA60+放量,买入上海医药[单票上限15%削仓]",
2022-11-02,2022-11-03,s3_ma_trend@v1,sh600588,buy,200,26.54,5.0,0.0,filled,"MA20上穿MA60+放量,买入用友网络[单票上限15%削仓]",
2022-11-07,2022-11-08,s3_ma_trend@v1,sz002422,sell,200,24.28,5.0,2.43,filled,"跌破MA20,清仓科伦药业",
2022-11-09,2022-11-10,s3_ma_trend@v1,sh600039,sell,500,10.99,5.0,2.75,filled,"跌破MA20,清仓四川路桥",
2022-11-10,2022-11-11,s3_ma_trend@v1,sh600588,sell,200,24.94,5.0,2.49,filled,止损(浮亏-8.9%>8%),
2022-11-11,2022-11-14,s3_ma_trend@v1,sh601766,buy,1200,5.3,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国中车[单票上限15%削仓]",
2022-11-14,2022-11-15,s3_ma_trend@v1,sh600547,buy,300,19.43,5.0,0.0,filled,"MA20上穿MA60+放量,买入山东黄金[单票上限15%削仓]",
2022-11-15,2022-11-16,s3_ma_trend@v1,sz002463,buy,500,12.97,5.0,0.0,filled,"MA20上穿MA60+放量,买入沪电股份[单票上限15%削仓]",
2022-11-23,2022-11-24,s3_ma_trend@v1,sh601607,sell,300,18.45,5.0,2.77,filled,"跌破MA20,清仓上海医药",
2022-11-23,2022-11-24,s3_ma_trend@v1,sz000999,sell,100,53.9,5.0,2.7,filled,"跌破MA20,清仓华润三九",
2022-11-23,2022-11-24,s3_ma_trend@v1,sz000617,buy,1200,5.36,5.0,0.0,filled,"MA20上穿MA60+放量,买入中油资本[单票上限15%削仓]",
2022-11-24,2022-11-25,s3_ma_trend@v1,sh600023,buy,1800,3.58,5.0,0.0,filled,"MA20上穿MA60+放量,买入浙能电力[单票上限15%削仓]",
2022-11-30,2022-12-01,s3_ma_trend@v1,sz002463,sell,500,12.86,5.0,3.22,filled,"跌破MA20,清仓沪电股份",
2022-11-30,2022-12-01,s3_ma_trend@v1,sh601318,buy,100,46.05,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国平安[单票上限15%削仓]",
2022-12-01,2022-12-02,s3_ma_trend@v1,sh601100,sell,100,62.05,5.0,3.1,filled,"跌破MA20,清仓恒立液压",
2022-12-01,2022-12-02,s3_ma_trend@v1,sz002709,buy,100,47.83,5.0,0.0,filled,"MA20上穿MA60+放量,买入天赐材料[单票上限15%削仓]",
2022-12-02,2022-12-05,s3_ma_trend@v1,sh600023,sell,1800,3.49,5.0,3.14,filled,"跌破MA20,清仓浙能电力",
2022-12-05,2022-12-06,s3_ma_trend@v1,sh600015,buy,1300,5.31,5.0,0.0,filled,"MA20上穿MA60+放量,买入华夏银行[单票上限15%削仓]",
2022-12-12,2022-12-13,s3_ma_trend@v1,sh600547,sell,300,19.39,5.0,2.91,filled,"跌破MA20,清仓山东黄金",
2022-12-12,2022-12-13,s3_ma_trend@v1,sh601766,sell,1200,5.24,5.0,3.14,filled,"跌破MA20,清仓中国中车",
2022-12-14,2022-12-15,s3_ma_trend@v1,sz000617,sell,1200,6.31,5.0,3.79,filled,"跌破MA20,清仓中油资本",
2022-12-19,2022-12-20,s3_ma_trend@v1,sh600015,sell,1300,5.2,5.0,3.38,filled,"跌破MA20,清仓华夏银行",
2022-12-20,2022-12-21,s3_ma_trend@v1,sh601318,sell,100,45.03,5.0,2.25,filled,"跌破MA20,清仓中国平安",
2022-12-22,2022-12-23,s3_ma_trend@v1,sz002709,sell,100,46.71,5.0,2.34,filled,"跌破MA20,清仓天赐材料",
2023-01-09,2023-01-10,s3_ma_trend@v1,sz000301,buy,400,14.97,5.0,0.0,filled,"MA20上穿MA60+放量,买入东方盛虹[单票上限15%削仓]",
2023-01-17,2023-01-18,s3_ma_trend@v1,sh603501,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入豪威集团[单票上限15%削仓][单手金额超单票上限,剔除]",
2023-01-18,2023-01-19,s3_ma_trend@v1,sz000657,buy,400,15.92,5.0,0.0,filled,"MA20上穿MA60+放量,买入中钨高新[单票上限15%削仓]",
2023-01-19,2023-01-20,s3_ma_trend@v1,sz000657,sell,400,15.77,5.0,3.15,filled,"跌破MA20,清仓中钨高新",
2023-01-19,2023-01-20,s3_ma_trend@v1,sz002230,buy,100,38.67,5.0,0.0,filled,"MA20上穿MA60+放量,买入科大讯飞[单票上限15%削仓]",
2023-01-19,2023-01-20,s3_ma_trend@v1,sh600588,buy,200,25.34,5.0,0.0,filled,"MA20上穿MA60+放量,买入用友网络[单票上限15%削仓]",
2023-01-19,2023-01-20,s3_ma_trend@v1,sz002736,buy,600,9.54,5.0,0.0,filled,"MA20上穿MA60+放量,买入国信证券[单票上限15%削仓]",
2023-01-19,2023-01-20,s3_ma_trend@v1,sh600025,buy,900,6.91,5.0,0.0,filled,"MA20上穿MA60+放量,买入华能水电[单票上限15%削仓]",
2023-01-20,2023-01-30,s3_ma_trend@v1,sh600547,buy,300,20.11,5.0,0.0,filled,"MA20上穿MA60+放量,买入山东黄金[单票上限15%削仓]",
2023-01-31,2023-02-01,s3_ma_trend@v1,sh600025,sell,900,6.67,5.0,3.0,filled,"跌破MA20,清仓华能水电",
2023-02-01,2023-02-02,s3_ma_trend@v1,sz002600,buy,1200,5.6,5.0,0.0,filled,"MA20上穿MA60+放量,买入领益智造[单票上限15%削仓]",
2023-02-06,2023-02-07,s3_ma_trend@v1,sh600547,sell,300,19.06,5.0,2.86,filled,"跌破MA20,清仓山东黄金",
2023-02-06,2023-02-07,s3_ma_trend@v1,sh600549,buy,200,23.38,5.0,0.0,filled,"MA20上穿MA60+放量,买入厦门钨业[单票上限15%削仓]",
2023-02-14,2023-02-15,s3_ma_trend@v1,sh600588,sell,200,24.41,5.0,2.44,filled,"跌破MA20,清仓用友网络",
2023-02-14,2023-02-15,s3_ma_trend@v1,sh600160,buy,300,17.73,5.0,0.0,filled,"MA20上穿MA60+放量,买入巨化股份[单票上限15%削仓]",
2023-02-15,2023-02-16,s3_ma_trend@v1,sz002736,sell,600,9.39,5.0,2.82,filled,"跌破MA20,清仓国信证券",
2023-02-16,2023-02-17,s3_ma_trend@v1,sh600549,sell,200,22.35,5.0,2.24,filled,"跌破MA20,清仓厦门钨业",
2023-02-16,2023-02-17,s3_ma_trend@v1,sz000301,sell,400,15.19,5.0,3.04,filled,"跌破MA20,清仓东方盛虹",
2023-02-16,2023-02-17,s3_ma_trend@v1,sh600085,buy,100,47.4,5.0,0.0,filled,"MA20上穿MA60+放量,买入同仁堂[单票上限15%削仓]",
2023-02-21,2023-02-22,s3_ma_trend@v1,sh600438,buy,100,41.46,5.0,0.0,filled,"MA20上穿MA60+放量,买入通威股份[单票上限15%削仓]",
2023-02-27,2023-02-28,s3_ma_trend@v1,sz002600,sell,1200,5.71,5.0,3.43,filled,"跌破MA20,清仓领益智造",
2023-03-01,2023-03-02,s3_ma_trend@v1,sh601186,buy,800,8.28,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国铁建[单票上限15%削仓]",
2023-03-03,2023-03-06,s3_ma_trend@v1,sh601668,buy,1000,6.22,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国建筑[单票上限15%削仓]",
2023-03-07,2023-03-08,s3_ma_trend@v1,sh600438,sell,100,40.44,5.0,2.02,filled,"跌破MA20,清仓通威股份",
2023-03-07,2023-03-08,s3_ma_trend@v1,sz002230,sell,100,48.66,5.0,2.43,filled,"跌破MA20,清仓科大讯飞",
2023-03-07,2023-03-08,s3_ma_trend@v1,sh601669,buy,800,7.61,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国电建[单票上限15%削仓]",
2023-03-10,2023-03-13,s3_ma_trend@v1,sh600160,sell,300,18.07,5.0,2.71,filled,"跌破MA20,清仓巨化股份",
2023-03-14,2023-03-15,s3_ma_trend@v1,sh601898,buy,700,8.9,5.0,0.0,filled,"MA20上穿MA60+放量,买入中煤能源[单票上限15%削仓]",
2023-03-16,2023-03-17,s3_ma_trend@v1,sh601898,sell,700,8.62,5.0,3.02,filled,"跌破MA20,清仓中煤能源",
2023-03-16,2023-03-17,s3_ma_trend@v1,sh600547,buy,300,20.55,5.0,0.0,filled,"MA20上穿MA60+放量,买入山东黄金[单票上限15%削仓]",
2023-03-20,2023-03-21,s3_ma_trend@v1,sh600085,sell,100,49.12,5.0,2.46,filled,"跌破MA20,清仓同仁堂",
2023-03-21,2023-03-22,s3_ma_trend@v1,sh600522,buy,300,17.1,5.0,0.0,filled,"MA20上穿MA60+放量,买入中天科技[单票上限15%削仓]",
2023-03-24,2023-03-27,s3_ma_trend@v1,sh601668,sell,1000,5.9,5.0,2.95,filled,"跌破MA20,清仓中国建筑",
2023-03-24,2023-03-27,s3_ma_trend@v1,sh601669,sell,800,7.44,5.0,2.98,filled,"跌破MA20,清仓中国电建",
2023-03-29,2023-03-30,s3_ma_trend@v1,sh601186,sell,800,8.91,5.0,3.56,filled,"跌破MA20,清仓中国铁建",
2023-04-04,2023-04-06,s3_ma_trend@v1,sh603986,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入兆易创新[单票上限15%削仓][单手金额超单票上限,剔除]",
2023-04-07,2023-04-10,s3_ma_trend@v1,sz002493,buy,400,15.39,5.0,0.0,filled,"MA20上穿MA60+放量,买入荣盛石化[单票上限15%削仓]",
2023-04-07,2023-04-10,s3_ma_trend@v1,sh601688,buy,400,14.0,5.0,0.0,filled,"MA20上穿MA60+放量,买入华泰证券[单票上限15%削仓]",
2023-04-10,2023-04-11,s3_ma_trend@v1,sh603501,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入豪威集团[单票上限15%削仓][单手金额超单票上限,剔除]",
2023-04-13,2023-04-14,s3_ma_trend@v1,sh600522,sell,300,16.36,5.0,2.45,filled,"跌破MA20,清仓中天科技",
2023-04-17,2023-04-18,s3_ma_trend@v1,sh600958,buy,500,11.42,5.0,0.0,filled,"MA20上穿MA60+放量,买入东方证券[单票上限15%削仓]",
2023-04-19,2023-04-20,s3_ma_trend@v1,sz002493,sell,400,14.09,5.0,2.82,filled,"跌破MA20,清仓荣盛石化",
2023-04-19,2023-04-20,s3_ma_trend@v1,sh600918,buy,800,7.56,5.0,0.0,filled,"MA20上穿MA60+放量,买入中泰证券[单票上限15%削仓]",
2023-04-19,2023-04-20,s3_ma_trend@v1,sh600176,buy,400,15.83,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国巨石[单票上限15%削仓]",
2023-04-19,2023-04-20,s3_ma_trend@v1,sh600000,buy,800,7.51,5.0,0.0,filled,"MA20上穿MA60+放量,买入浦发银行[单票上限15%削仓]",
2023-04-21,2023-04-24,s3_ma_trend@v1,sh600176,sell,400,14.64,5.0,2.93,filled,"跌破MA20,清仓中国巨石",
2023-04-24,2023-04-25,s3_ma_trend@v1,sh600958,sell,500,10.55,5.0,2.64,filled,"跌破MA20,清仓东方证券",
2023-04-26,2023-04-27,s3_ma_trend@v1,sh601688,sell,400,13.58,5.0,2.72,filled,"跌破MA20,清仓华泰证券",
2023-04-26,2023-04-27,s3_ma_trend@v1,sh600919,buy,800,7.51,5.0,0.0,filled,"MA20上穿MA60+放量,买入江苏银行[单票上限15%削仓]",
2023-04-27,2023-04-28,s3_ma_trend@v1,sh601628,buy,100,38.06,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国人寿[单票上限15%削仓]",
2023-05-04,2023-05-05,s3_ma_trend@v1,sz000538,buy,100,59.01,5.0,0.0,filled,"MA20上穿MA60+放量,买入云南白药[单票上限15%削仓]",
2023-05-09,2023-05-10,s3_ma_trend@v1,sh600547,sell,300,25.82,5.0,3.87,filled,"跌破MA20,清仓山东黄金",
2023-05-09,2023-05-10,s3_ma_trend@v1,sh601898,buy,600,9.48,5.0,0.0,filled,"MA20上穿MA60+放量,买入中煤能源[单票上限15%削仓]",
2023-05-12,2023-05-15,s3_ma_trend@v1,sh600918,sell,800,7.4,5.0,2.96,filled,"跌破MA20,清仓中泰证券",
2023-05-12,2023-05-15,s3_ma_trend@v1,sh600025,buy,800,7.55,5.0,0.0,filled,"MA20上穿MA60+放量,买入华能水电[单票上限15%削仓]",
2023-05-17,2023-05-18,s3_ma_trend@v1,sh600000,sell,800,7.63,5.0,3.05,filled,"跌破MA20,清仓浦发银行",
2023-05-23,2023-05-24,s3_ma_trend@v1,sh600919,sell,800,7.55,5.0,3.02,filled,"跌破MA20,清仓江苏银行",
2023-05-24,2023-05-25,s3_ma_trend@v1,sh601628,sell,100,37.42,5.0,1.87,filled,"跌破MA20,清仓中国人寿",
2023-05-24,2023-05-25,s3_ma_trend@v1,sh601898,sell,600,8.98,5.0,2.69,filled,"跌破MA20,清仓中煤能源",
2023-05-24,2023-05-25,s3_ma_trend@v1,sz000538,sell,100,54.42,5.0,2.72,filled,"跌破MA20,清仓云南白药",
2023-05-30,2023-05-31,s3_ma_trend@v1,sz000157,buy,1000,6.28,5.0,0.0,filled,"MA20上穿MA60+放量,买入中联重科[单票上限15%削仓]",
2023-05-31,2023-06-01,s3_ma_trend@v1,sz000157,sell,1000,6.34,5.0,3.17,filled,"跌破MA20,清仓中联重科",
2023-06-01,2023-06-02,s3_ma_trend@v1,sh600025,sell,800,7.3,5.0,2.92,filled,"跌破MA20,清仓华能水电",
2023-06-02,2023-06-05,s3_ma_trend@v1,sz002920,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入德赛西威[单票上限15%削仓][单手金额超单票上限,剔除]",
2023-06-16,2023-06-19,s3_ma_trend@v1,sz002027,buy,800,7.61,5.0,0.0,filled,"MA20上穿MA60+放量,买入分众传媒[单票上限15%削仓]",
2023-06-20,2023-06-21,s3_ma_trend@v1,sz002027,sell,800,7.31,5.0,2.92,filled,熔断清仓(回撤15.0%),
2023-06-27,2023-06-28,s3_ma_trend@v1,sz000100,buy,1600,3.79,5.0,0.0,filled,"MA20上穿MA60+放量,买入TCL科技[单票上限15%削仓]",
2023-06-28,2023-06-29,s3_ma_trend@v1,sz000100,sell,1600,3.81,5.0,3.05,filled,"跌破MA20,清仓TCL科技",
2023-07-03,2023-07-04,s3_ma_trend@v1,sh601100,buy,0,0.0,0.0,0.0,cancelled,"MA20上穿MA60+放量,买入恒立液压[单票上限15%削仓][单手金额超单票上限,剔除]",
2023-07-03,2023-07-04,s3_ma_trend@v1,sz000338,buy,400,12.91,5.0,0.0,filled,"MA20上穿MA60+放量,买入潍柴动力[单票上限15%削仓]",
2023-07-04,2023-07-05,s3_ma_trend@v1,sh601698,buy,300,20.63,5.0,0.0,filled,"MA20上穿MA60+放量,买入中国卫通[单票上限15%削仓]",
2023-07-06,2023-07-07,s3_ma_trend@v1,sz000725,buy,1400,4.28,5.0,0.0,filled,"MA20上穿MA60+放量,买入京东方A[单票上限15%削仓]",
